"Index","KrakenEtcUsd.Open","KrakenEtcUsd.High","KrakenEtcUsd.Low","KrakenEtcUsd.Close","KrakenEtcUsd.Volume","KrakenEtcUsd.Adjusted"
2017-09-08T04:00:00.000Z,18.475,18.677,18.050,18.472,36064.84655046,18.472
2017-09-08T08:00:00.000Z,18.251,18.820,18.100,18.557,32525.46393225,18.557
2017-09-08T12:00:00.000Z,18.557,18.557,16.000,17.394,67743.88970021,17.394
2017-09-08T16:00:00.000Z,17.386,17.402,16.000,16.660,15629.56439240,16.660
2017-09-08T20:00:00.000Z,16.270,17.100,15.916,17.000,17741.78099392,17.000
2017-09-09T00:00:00.000Z,16.918,16.918,16.500,16.739,3138.95379041,16.739
2017-09-09T04:00:00.000Z,16.739,16.800,16.500,16.800,3357.69834565,16.800
2017-09-09T08:00:00.000Z,16.701,16.799,16.400,16.515,3239.56875054,16.515
2017-09-09T12:00:00.000Z,16.599,16.750,16.300,16.301,3059.79994354,16.301
2017-09-09T16:00:00.000Z,16.301,16.629,15.501,15.903,12924.24959803,15.903
2017-09-09T20:00:00.000Z,15.903,16.440,15.903,16.394,4028.12206007,16.394
2017-09-10T00:00:00.000Z,16.380,16.500,15.761,16.001,3874.19012375,16.001
2017-09-10T04:00:00.000Z,16.001,16.121,15.000,15.110,25183.33665408,15.110
2017-09-10T08:00:00.000Z,15.106,15.319,14.800,15.044,24249.82170440,15.044
2017-09-10T12:00:00.000Z,15.049,15.854,14.888,15.707,5190.77305516,15.707
2017-09-10T16:00:00.000Z,15.566,16.453,15.430,16.001,3734.37836297,16.001
2017-09-10T20:00:00.000Z,16.001,16.165,15.363,15.363,3649.91396900,15.363
2017-09-11T00:00:00.000Z,15.496,16.448,15.249,16.053,5053.56326438,16.053
2017-09-11T04:00:00.000Z,16.053,16.069,14.950,15.430,10715.03612503,15.430
2017-09-11T08:00:00.000Z,15.430,15.430,15.000,15.167,10207.40281648,15.167
2017-09-11T12:00:00.000Z,15.167,15.734,15.095,15.580,3475.01851928,15.580
2017-09-11T16:00:00.000Z,15.579,15.793,15.413,15.451,6839.47961669,15.451
2017-09-11T20:00:00.000Z,15.451,15.492,15.350,15.350,765.07309889,15.350
2017-09-12T00:00:00.000Z,15.437,15.657,15.351,15.657,6009.60799720,15.657
2017-09-12T04:00:00.000Z,15.657,16.215,15.510,16.200,3654.27135865,16.200
2017-09-12T08:00:00.000Z,16.200,16.399,15.588,15.946,13036.88071855,15.946
2017-09-12T12:00:00.000Z,15.951,16.249,15.500,15.500,16058.40096119,15.500
2017-09-12T16:00:00.000Z,15.500,15.747,14.750,15.120,17017.48292410,15.120
2017-09-12T20:00:00.000Z,15.121,15.344,14.931,14.983,1858.86344176,14.983
2017-09-13T00:00:00.000Z,15.097,15.099,14.400,14.400,17429.51310384,14.400
2017-09-13T04:00:00.000Z,14.400,14.728,14.135,14.476,21321.39722353,14.476
2017-09-13T08:00:00.000Z,14.254,14.472,13.510,13.598,25129.13361705,13.598
2017-09-13T12:00:00.000Z,13.624,14.204,13.501,14.190,9138.66183032,14.190
2017-09-13T16:00:00.000Z,14.190,14.500,13.900,13.958,3614.88574619,13.958
2017-09-13T20:00:00.000Z,13.960,14.500,13.950,14.278,7687.13827175,14.278
2017-09-14T00:00:00.000Z,14.230,14.494,14.081,14.081,6373.02009467,14.081
2017-09-14T04:00:00.000Z,14.081,14.350,14.030,14.283,2488.58329037,14.283
2017-09-14T08:00:00.000Z,14.283,14.342,13.000,13.000,40945.33957909,13.000
2017-09-14T12:00:00.000Z,13.000,13.299,12.000,12.000,78753.91401824,12.000
2017-09-14T16:00:00.000Z,12.000,12.240,11.000,11.486,44456.02838990,11.486
2017-09-14T20:00:00.000Z,11.363,11.701,10.250,10.250,78121.81502987,10.250
2017-09-15T00:00:00.000Z,10.250,11.705,10.250,11.399,37118.06209939,11.399
2017-09-15T04:00:00.000Z,11.399,11.399,10.000,10.000,39093.57936986,10.000
2017-09-15T08:00:00.000Z,10.002,10.300,8.756,8.919,89070.45404854,8.919
2017-09-15T12:00:00.000Z,8.936,12.411,8.934,11.970,66713.31524137,11.970
2017-09-15T16:00:00.000Z,11.970,12.480,10.762,12.050,46580.48665127,12.050
2017-09-15T20:00:00.000Z,12.050,12.442,11.179,11.458,19869.23888968,11.458
2017-09-16T00:00:00.000Z,11.601,12.000,11.544,11.761,6014.10944556,11.761
2017-09-16T04:00:00.000Z,11.802,12.378,11.775,12.000,10361.05833377,12.000
2017-09-16T08:00:00.000Z,12.110,12.463,11.048,11.312,1740.18995311,11.312
2017-09-16T12:00:00.000Z,11.312,11.630,11.084,11.084,12134.47934360,11.084
2017-09-16T16:00:00.000Z,11.075,11.587,11.041,11.236,3774.07614904,11.236
2017-09-16T20:00:00.000Z,11.245,11.459,11.201,11.459,1861.29368421,11.459
2017-09-17T00:00:00.000Z,11.459,11.459,11.070,11.073,2679.68929401,11.073
2017-09-17T04:00:00.000Z,11.073,11.096,10.720,10.720,11980.40143108,10.720
2017-09-17T08:00:00.000Z,10.638,10.979,10.500,10.723,4511.32099067,10.723
2017-09-17T12:00:00.000Z,10.723,11.240,10.702,11.080,7524.73526712,11.080
2017-09-17T16:00:00.000Z,11.095,11.565,11.070,11.354,4725.05116826,11.354
2017-09-17T20:00:00.000Z,11.361,11.449,11.094,11.164,2422.57820579,11.164
2017-09-18T00:00:00.000Z,11.164,11.895,11.164,11.699,7435.73965731,11.699
2017-09-18T04:00:00.000Z,11.701,12.250,11.529,12.150,11832.09280937,12.150
2017-09-18T08:00:00.000Z,12.150,13.154,11.700,11.830,6108.13706964,11.830
2017-09-18T12:00:00.000Z,11.947,12.800,11.800,12.066,11704.22035089,12.066
2017-09-18T16:00:00.000Z,11.968,12.060,11.690,11.797,6961.54799502,11.797
2017-09-18T20:00:00.000Z,11.939,12.348,11.921,12.077,9763.08410616,12.077
2017-09-19T00:00:00.000Z,12.104,12.277,11.620,11.938,8073.43685556,11.938
2017-09-19T04:00:00.000Z,11.850,11.896,11.322,11.504,3242.71417146,11.504
2017-09-19T08:00:00.000Z,11.504,11.882,11.382,11.670,2107.07595072,11.670
2017-09-19T12:00:00.000Z,11.643,11.990,11.270,11.817,16227.24256277,11.817
2017-09-19T16:00:00.000Z,11.817,11.895,11.400,11.425,9605.42182509,11.425
2017-09-19T20:00:00.000Z,11.425,11.674,11.425,11.550,10444.43098041,11.550
2017-09-20T00:00:00.000Z,11.550,11.589,11.302,11.302,3916.68467147,11.302
2017-09-20T04:00:00.000Z,11.304,11.590,11.167,11.449,7578.50368207,11.449
2017-09-20T08:00:00.000Z,11.449,11.504,11.255,11.321,2014.68290605,11.321
2017-09-20T12:00:00.000Z,11.321,11.700,11.321,11.599,6514.29415441,11.599
2017-09-20T16:00:00.000Z,11.603,11.679,11.481,11.627,5879.48602923,11.627
2017-09-20T20:00:00.000Z,11.576,11.627,11.162,11.162,8271.13301861,11.162
2017-09-21T00:00:00.000Z,11.159,11.250,11.051,11.070,4314.96526562,11.070
2017-09-21T04:00:00.000Z,11.119,11.203,11.070,11.197,970.65131936,11.197
2017-09-21T08:00:00.000Z,11.174,11.245,11.060,11.167,1363.65980573,11.167
2017-09-21T12:00:00.000Z,11.162,11.199,10.603,10.758,5339.27808912,10.758
2017-09-21T16:00:00.000Z,10.758,10.758,10.004,10.100,36216.04585892,10.100
2017-09-21T20:00:00.000Z,10.133,10.537,10.001,10.121,15103.59202585,10.121
2017-09-22T00:00:00.000Z,10.114,10.398,10.103,10.360,1171.30209653,10.360
2017-09-22T04:00:00.000Z,10.369,10.670,10.300,10.398,2879.92273978,10.398
2017-09-22T08:00:00.000Z,10.398,10.398,10.000,10.000,11408.33416551,10.000
2017-09-22T12:00:00.000Z,10.000,10.176,9.850,9.881,23861.08014515,9.881
2017-09-22T16:00:00.000Z,9.881,10.092,9.866,10.025,3164.68599824,10.025
2017-09-22T20:00:00.000Z,10.064,10.350,10.028,10.160,1984.12679878,10.160
2017-09-23T00:00:00.000Z,10.153,10.261,10.021,10.257,1250.88552312,10.257
2017-09-23T04:00:00.000Z,10.257,10.499,10.198,10.312,2560.90546430,10.312
2017-09-23T08:00:00.000Z,10.375,10.857,10.375,10.777,7675.47147495,10.777
2017-09-23T12:00:00.000Z,10.812,10.969,10.351,10.351,7936.18822399,10.351
2017-09-23T16:00:00.000Z,10.351,10.522,10.351,10.403,3729.68388270,10.403
2017-09-23T20:00:00.000Z,10.401,10.599,10.361,10.447,10041.24016653,10.447
2017-09-24T00:00:00.000Z,10.484,10.800,10.483,10.800,5512.42429967,10.800
2017-09-24T04:00:00.000Z,10.696,10.696,10.350,10.350,3109.04681794,10.350
2017-09-24T08:00:00.000Z,10.423,10.450,10.340,10.366,1818.22942075,10.366
2017-09-24T12:00:00.000Z,10.482,10.599,10.423,10.527,335.70701011,10.527
2017-09-24T16:00:00.000Z,10.479,10.580,10.341,10.453,900.50291048,10.453
2017-09-24T20:00:00.000Z,10.453,10.622,10.453,10.504,689.02199218,10.504
2017-09-25T00:00:00.000Z,10.489,10.748,10.489,10.590,201.22231754,10.590
2017-09-25T04:00:00.000Z,10.590,10.790,10.574,10.666,3008.06638432,10.666
2017-09-25T08:00:00.000Z,10.666,10.732,10.604,10.631,2878.56818169,10.631
2017-09-25T12:00:00.000Z,10.631,11.110,10.567,11.000,11735.45412036,11.000
2017-09-25T16:00:00.000Z,11.030,11.140,10.818,11.000,5388.75138488,11.000
2017-09-25T20:00:00.000Z,11.046,11.092,10.935,11.054,2014.75452907,11.054
2017-09-26T00:00:00.000Z,11.000,11.078,10.990,10.995,1764.67400129,10.995
2017-09-26T04:00:00.000Z,10.999,11.014,10.805,11.000,2962.96668433,11.000
2017-09-26T08:00:00.000Z,11.000,11.069,10.904,11.012,1206.41699072,11.012
2017-09-26T12:00:00.000Z,11.012,12.285,11.012,12.072,22247.27192595,12.072
2017-09-26T16:00:00.000Z,11.924,11.978,11.575,11.712,8079.87800234,11.712
2017-09-26T20:00:00.000Z,11.752,11.926,11.500,11.500,7869.11787012,11.500
2017-09-27T00:00:00.000Z,11.504,11.735,11.393,11.662,9380.39399745,11.662
2017-09-27T04:00:00.000Z,11.662,12.030,11.627,11.783,12462.18139322,11.783
2017-09-27T08:00:00.000Z,11.783,12.191,11.700,12.100,8585.88323839,12.100
2017-09-27T12:00:00.000Z,12.100,12.409,11.937,12.341,6317.36189861,12.341
2017-09-27T16:00:00.000Z,12.326,13.210,12.283,13.061,25298.00254522,13.061
2017-09-27T20:00:00.000Z,13.170,13.438,12.900,13.200,15189.86489638,13.200
2017-09-28T00:00:00.000Z,13.040,13.044,12.693,12.769,9507.48827823,12.769
2017-09-28T04:00:00.000Z,12.763,13.960,12.712,13.959,19663.54546506,13.959
2017-09-28T08:00:00.000Z,13.959,13.959,12.650,13.096,23454.00869042,13.096
2017-09-28T12:00:00.000Z,13.096,13.430,12.751,13.087,9348.10053291,13.087
2017-09-28T16:00:00.000Z,13.087,13.237,12.844,12.900,6939.69995135,12.900
2017-09-28T20:00:00.000Z,12.830,13.306,12.806,13.306,4574.78780679,13.306
2017-09-29T00:00:00.000Z,13.236,13.770,12.270,12.293,34572.94468024,12.293
2017-09-29T04:00:00.000Z,12.293,12.889,12.112,12.743,17055.56018556,12.743
2017-09-29T08:00:00.000Z,12.743,12.980,12.429,12.968,9209.17846230,12.968
2017-09-29T12:00:00.000Z,12.971,13.077,12.692,12.783,8422.17189942,12.783
2017-09-29T16:00:00.000Z,12.851,13.008,12.655,12.726,5849.72348015,12.726
2017-09-29T20:00:00.000Z,12.726,12.942,12.622,12.639,5710.55213265,12.639
2017-09-30T00:00:00.000Z,12.630,13.108,12.560,13.000,7745.28615171,13.000
2017-09-30T04:00:00.000Z,13.034,13.497,13.009,13.314,3191.89098831,13.314
2017-09-30T08:00:00.000Z,13.352,13.444,13.134,13.204,5144.37229995,13.204
2017-09-30T12:00:00.000Z,13.204,13.390,13.204,13.390,1468.10946516,13.390
2017-09-30T16:00:00.000Z,13.390,13.390,13.219,13.376,1465.09678892,13.376
2017-09-30T20:00:00.000Z,13.376,13.376,13.165,13.165,2093.36931399,13.165
2017-10-01T00:00:00.000Z,13.185,13.259,12.858,13.034,2582.84290647,13.034
2017-10-01T04:00:00.000Z,13.034,13.070,12.870,12.958,642.63839231,12.958
2017-10-01T08:00:00.000Z,12.958,12.985,12.793,12.805,1947.98423386,12.805
2017-10-01T12:00:00.000Z,12.771,12.914,12.561,12.836,14198.05661766,12.836
2017-10-01T16:00:00.000Z,12.836,12.894,12.690,12.722,3035.97874663,12.722
2017-10-01T20:00:00.000Z,12.722,12.956,12.632,12.809,2032.92701343,12.809
2017-10-02T00:00:00.000Z,12.809,12.947,12.800,12.801,1689.96720485,12.801
2017-10-02T04:00:00.000Z,12.801,12.896,12.710,12.710,1226.19620818,12.710
2017-10-02T08:00:00.000Z,12.710,12.883,12.641,12.740,2365.54779056,12.740
2017-10-02T12:00:00.000Z,12.713,12.805,12.500,12.500,9428.98639833,12.500
2017-10-02T16:00:00.000Z,12.483,12.650,12.400,12.501,8667.73593699,12.501
2017-10-02T20:00:00.000Z,12.503,12.577,12.370,12.475,1107.19029877,12.475
2017-10-03T00:00:00.000Z,12.475,12.597,12.381,12.420,2818.11778146,12.420
2017-10-03T04:00:00.000Z,12.420,12.519,12.010,12.073,10021.85692918,12.073
2017-10-03T08:00:00.000Z,12.073,12.150,12.000,12.053,7883.50382917,12.053
2017-10-03T12:00:00.000Z,12.034,12.054,11.750,11.947,22954.64515198,11.947
2017-10-03T16:00:00.000Z,11.939,12.180,11.882,11.979,8922.30587988,11.979
2017-10-03T20:00:00.000Z,11.979,12.272,11.900,12.242,1927.30790983,12.242
2017-10-04T00:00:00.000Z,12.266,12.298,12.034,12.124,2573.36236860,12.124
2017-10-04T04:00:00.000Z,12.150,12.389,12.120,12.367,1831.61252685,12.367
2017-10-04T08:00:00.000Z,12.367,12.367,12.000,12.032,1650.74289736,12.032
2017-10-04T12:00:00.000Z,12.032,12.073,11.802,11.904,6924.61620115,11.904
2017-10-04T16:00:00.000Z,11.904,12.007,11.801,11.913,2905.64236091,11.913
2017-10-04T20:00:00.000Z,11.909,11.939,11.800,11.800,7938.04457681,11.800
2017-10-05T00:00:00.000Z,11.800,11.836,11.750,11.750,5659.92770128,11.750
2017-10-05T04:00:00.000Z,11.733,11.733,11.501,11.580,3067.72335499,11.580
2017-10-05T08:00:00.000Z,11.580,11.785,11.573,11.680,2214.58935952,11.680
2017-10-05T12:00:00.000Z,11.680,12.098,11.680,11.901,3739.60246002,11.901
2017-10-05T16:00:00.000Z,11.901,12.000,11.842,12.000,1437.02992203,12.000
2017-10-05T20:00:00.000Z,12.017,12.150,11.900,11.900,3867.77154365,11.900
2017-10-06T00:00:00.000Z,11.911,12.313,11.865,12.313,2119.94414186,12.313
2017-10-06T04:00:00.000Z,12.313,12.488,12.169,12.436,6324.33253057,12.436
2017-10-06T08:00:00.000Z,12.434,12.465,12.240,12.249,870.14772379,12.249
2017-10-06T12:00:00.000Z,12.297,12.297,12.100,12.144,2637.83245599,12.144
2017-10-06T16:00:00.000Z,12.189,12.204,12.011,12.013,1235.41094175,12.013
2017-10-06T20:00:00.000Z,12.030,12.363,12.015,12.330,2241.37553402,12.330
2017-10-07T00:00:00.000Z,12.330,12.390,12.146,12.218,1501.58330660,12.218
2017-10-07T04:00:00.000Z,12.211,12.271,12.150,12.150,741.25331059,12.150
2017-10-07T08:00:00.000Z,12.135,12.231,12.024,12.066,2645.17558545,12.066
2017-10-07T12:00:00.000Z,12.061,12.201,12.012,12.106,211.24567482,12.106
2017-10-07T16:00:00.000Z,12.106,12.152,12.030,12.115,471.52689830,12.115
2017-10-07T20:00:00.000Z,12.099,12.468,12.026,12.321,939.99717981,12.321
2017-10-08T00:00:00.000Z,12.321,12.382,12.192,12.192,1118.81502715,12.192
2017-10-08T04:00:00.000Z,12.221,12.286,12.201,12.235,186.12003532,12.235
2017-10-08T08:00:00.000Z,12.215,12.371,12.165,12.320,2441.36705199,12.320
2017-10-08T12:00:00.000Z,12.283,12.500,12.136,12.428,5410.90777573,12.428
2017-10-08T16:00:00.000Z,12.414,12.467,12.250,12.362,4411.69186355,12.362
2017-10-08T20:00:00.000Z,12.362,12.389,12.047,12.090,5267.92952187,12.090
2017-10-09T00:00:00.000Z,12.090,12.152,12.042,12.042,904.12456352,12.042
2017-10-09T04:00:00.000Z,12.042,12.163,11.851,11.851,3290.13458990,11.851
2017-10-09T08:00:00.000Z,11.895,11.988,11.801,11.983,1213.39715077,11.983
2017-10-09T12:00:00.000Z,11.983,11.983,11.738,11.855,1153.02453187,11.855
2017-10-09T16:00:00.000Z,11.854,11.854,11.020,11.020,17440.96645724,11.020
2017-10-09T20:00:00.000Z,11.031,11.508,11.029,11.460,7509.76841658,11.460
2017-10-10T00:00:00.000Z,11.492,11.534,11.276,11.330,8415.54798509,11.330
2017-10-10T04:00:00.000Z,11.381,11.478,11.300,11.300,1774.28853703,11.300
2017-10-10T08:00:00.000Z,11.300,11.400,11.219,11.300,808.40278046,11.300
2017-10-10T12:00:00.000Z,11.339,11.501,11.310,11.466,3905.79205111,11.466
2017-10-10T16:00:00.000Z,11.452,11.684,11.391,11.408,1850.42930363,11.408
2017-10-10T20:00:00.000Z,11.530,11.560,11.351,11.455,513.35249245,11.455
2017-10-11T00:00:00.000Z,11.351,11.512,11.314,11.365,6396.55127259,11.365
2017-10-11T04:00:00.000Z,11.370,11.491,11.228,11.340,4732.39504478,11.340
2017-10-11T08:00:00.000Z,11.340,11.449,11.262,11.355,2153.10991875,11.355
2017-10-11T12:00:00.000Z,11.355,11.478,11.252,11.350,2061.73830942,11.350
2017-10-11T16:00:00.000Z,11.350,11.469,11.251,11.449,1875.97868953,11.449
2017-10-11T20:00:00.000Z,11.436,11.450,11.326,11.408,556.90893984,11.408
2017-10-12T00:00:00.000Z,11.394,11.537,11.342,11.360,2971.04707235,11.360
2017-10-12T04:00:00.000Z,11.360,11.509,11.346,11.422,828.45392458,11.422
2017-10-12T08:00:00.000Z,11.420,11.968,11.300,11.621,6060.42712558,11.621
2017-10-12T12:00:00.000Z,11.621,11.966,11.603,11.675,2394.81853152,11.675
2017-10-12T16:00:00.000Z,11.676,11.919,11.500,11.511,6981.75961374,11.511
2017-10-12T20:00:00.000Z,11.511,11.734,11.511,11.691,1456.89759214,11.691
2017-10-13T00:00:00.000Z,11.691,11.787,11.385,11.530,1907.13162398,11.530
2017-10-13T04:00:00.000Z,11.525,12.150,11.105,11.806,7991.80145275,11.806
2017-10-13T08:00:00.000Z,11.813,11.868,11.489,11.868,4479.43869398,11.868
2017-10-13T12:00:00.000Z,11.631,12.800,11.468,12.061,8073.30086428,12.061
2017-10-13T16:00:00.000Z,12.061,12.443,11.909,12.215,3607.10983709,12.215
2017-10-13T20:00:00.000Z,12.129,12.141,11.942,11.956,1013.32986747,11.956
2017-10-14T00:00:00.000Z,12.076,12.182,11.957,12.081,1429.22807809,12.081
2017-10-14T04:00:00.000Z,12.028,12.140,11.958,11.989,810.34282647,11.989
2017-10-14T08:00:00.000Z,12.055,12.160,11.909,11.929,1679.58141705,11.929
2017-10-14T12:00:00.000Z,11.928,12.200,11.850,12.200,6651.04081421,12.200
2017-10-14T16:00:00.000Z,12.197,12.450,12.147,12.210,6656.82359492,12.210
2017-10-14T20:00:00.000Z,12.207,12.390,12.101,12.195,3446.17720698,12.195
2017-10-15T00:00:00.000Z,12.194,12.389,12.100,12.297,1414.79803997,12.297
2017-10-15T04:00:00.000Z,12.282,12.371,12.184,12.364,581.51582205,12.364
2017-10-15T08:00:00.000Z,12.364,12.394,11.604,11.728,4642.82219670,11.728
2017-10-15T12:00:00.000Z,11.679,11.932,11.629,11.824,1228.82782611,11.824
2017-10-15T16:00:00.000Z,11.824,11.874,11.701,11.854,1601.67676133,11.854
2017-10-15T20:00:00.000Z,11.854,12.035,11.716,11.826,1240.60669020,11.826
2017-10-16T00:00:00.000Z,11.826,12.049,11.826,11.996,1198.28436366,11.996
2017-10-16T04:00:00.000Z,11.934,12.049,11.785,11.923,2928.64088818,11.923
2017-10-16T08:00:00.000Z,11.810,12.049,11.764,12.049,1765.73837961,12.049
2017-10-16T12:00:00.000Z,12.046,12.143,11.912,11.966,1505.62803610,11.966
2017-10-16T16:00:00.000Z,11.968,12.080,11.767,11.953,2700.14764334,11.953
2017-10-16T20:00:00.000Z,11.952,11.975,11.759,11.845,1420.69590276,11.845
2017-10-17T00:00:00.000Z,11.840,12.068,11.700,11.878,2678.96283519,11.878
2017-10-17T04:00:00.000Z,11.705,12.049,11.700,11.873,1149.36469418,11.873
2017-10-17T08:00:00.000Z,11.873,12.051,11.754,11.983,1280.37448131,11.983
2017-10-17T12:00:00.000Z,11.982,12.397,11.700,12.067,5780.55106847,12.067
2017-10-17T16:00:00.000Z,12.060,12.088,11.831,11.976,3691.39827088,11.976
2017-10-17T20:00:00.000Z,12.019,12.070,11.754,11.977,4925.88066415,11.977
2017-10-18T00:00:00.000Z,11.818,11.925,11.552,11.596,3122.96665773,11.596
2017-10-18T04:00:00.000Z,11.596,11.904,11.500,11.500,3129.92424736,11.500
2017-10-18T08:00:00.000Z,11.500,11.500,11.150,11.150,3555.93790781,11.150
2017-10-18T12:00:00.000Z,11.150,11.259,10.942,11.001,28946.17569414,11.001
2017-10-18T16:00:00.000Z,11.001,12.200,10.900,11.055,5031.96446492,11.055
2017-10-18T20:00:00.000Z,11.149,11.600,11.149,11.475,1786.06746958,11.475
2017-10-19T00:00:00.000Z,11.475,11.640,11.400,11.487,1164.66724586,11.487
2017-10-19T04:00:00.000Z,11.487,11.490,11.220,11.234,584.48045519,11.234
2017-10-19T08:00:00.000Z,11.234,11.345,11.234,11.288,248.35258126,11.288
2017-10-19T12:00:00.000Z,11.288,11.370,11.200,11.261,910.92049482,11.261
2017-10-19T16:00:00.000Z,11.225,11.447,11.225,11.299,954.39685030,11.299
2017-10-19T20:00:00.000Z,11.240,11.316,11.131,11.315,1342.13582543,11.315
2017-10-20T00:00:00.000Z,11.283,11.360,11.239,11.347,334.82270070,11.347
2017-10-20T04:00:00.000Z,11.324,11.381,11.252,11.289,1123.18938505,11.289
2017-10-20T08:00:00.000Z,11.289,11.308,11.174,11.257,807.72087519,11.257
2017-10-20T12:00:00.000Z,11.173,11.447,11.112,11.447,1216.12359355,11.447
2017-10-20T16:00:00.000Z,11.447,11.447,11.200,11.220,2931.47651257,11.220
2017-10-20T20:00:00.000Z,11.223,11.230,10.995,11.193,2156.18354557,11.193
2017-10-21T00:00:00.000Z,11.193,11.204,11.000,11.000,342.37503973,11.000
2017-10-21T04:00:00.000Z,11.000,11.000,10.831,10.930,1568.37622405,10.930
2017-10-21T08:00:00.000Z,10.970,10.970,10.789,10.789,1652.70713372,10.789
2017-10-21T12:00:00.000Z,10.789,10.830,10.700,10.829,1158.28588704,10.829
2017-10-21T16:00:00.000Z,10.829,10.923,10.724,10.743,521.01883592,10.743
2017-10-21T20:00:00.000Z,10.743,10.922,10.634,10.861,2242.36303767,10.861
2017-10-22T00:00:00.000Z,10.861,11.160,10.861,11.160,1373.64251278,11.160
2017-10-22T04:00:00.000Z,11.163,11.163,10.755,10.806,3156.67744314,10.806
2017-10-22T08:00:00.000Z,10.806,10.954,10.609,10.609,274.77627604,10.609
2017-10-22T12:00:00.000Z,10.689,10.970,10.622,10.769,563.75690954,10.769
2017-10-22T16:00:00.000Z,10.769,10.860,10.700,10.704,1130.03253898,10.704
2017-10-22T20:00:00.000Z,10.704,10.809,10.620,10.745,118.08057509,10.745
2017-10-23T00:00:00.000Z,10.745,10.745,10.568,10.639,480.99459327,10.639
2017-10-23T04:00:00.000Z,10.567,10.597,10.400,10.400,3215.99810585,10.400
2017-10-23T08:00:00.000Z,10.400,10.401,10.020,10.250,12778.86080717,10.250
2017-10-23T12:00:00.000Z,10.250,10.276,9.740,10.093,27177.47731500,10.093
2017-10-23T16:00:00.000Z,10.093,10.173,9.834,10.169,4354.24274658,10.169
2017-10-23T20:00:00.000Z,10.169,10.200,9.850,10.117,13204.27535176,10.117
2017-10-24T00:00:00.000Z,10.033,10.988,9.502,10.726,24046.29591841,10.726
2017-10-24T04:00:00.000Z,10.690,10.801,10.623,10.651,3173.28769308,10.651
2017-10-24T08:00:00.000Z,10.757,10.948,10.689,10.790,5794.63243562,10.790
2017-10-24T12:00:00.000Z,10.790,10.830,10.540,10.800,16922.83603952,10.800
2017-10-24T16:00:00.000Z,10.800,10.800,10.538,10.679,8664.88671666,10.679
2017-10-24T20:00:00.000Z,10.679,10.710,10.272,10.414,17214.52686476,10.414
2017-10-25T00:00:00.000Z,10.414,10.565,10.200,10.404,1387.56420531,10.404
2017-10-25T04:00:00.000Z,10.418,10.719,10.337,10.503,2301.94561441,10.503
2017-10-25T08:00:00.000Z,10.503,10.569,10.191,10.232,967.33239073,10.232
2017-10-25T12:00:00.000Z,10.276,10.515,9.500,10.396,32998.20482062,10.396
2017-10-25T16:00:00.000Z,10.400,10.759,10.000,10.503,23974.84288015,10.503
2017-10-25T20:00:00.000Z,10.503,10.589,10.378,10.430,1363.92506731,10.430
2017-10-26T00:00:00.000Z,10.350,10.546,10.350,10.546,1995.09460585,10.546
2017-10-26T04:00:00.000Z,10.546,10.568,10.152,10.305,50893.83939057,10.305
2017-10-26T08:00:00.000Z,10.330,10.708,10.330,10.593,982.83815101,10.593
2017-10-26T12:00:00.000Z,10.581,10.722,10.522,10.540,577.18173421,10.540
2017-10-26T16:00:00.000Z,10.541,10.541,10.341,10.400,1681.31134621,10.400
2017-10-26T20:00:00.000Z,10.400,10.530,10.310,10.418,2734.09573154,10.418
2017-10-27T00:00:00.000Z,10.418,10.619,10.225,10.349,5430.18804098,10.349
2017-10-27T04:00:00.000Z,10.356,10.425,10.310,10.400,791.98377639,10.400
2017-10-27T08:00:00.000Z,10.400,10.400,10.094,10.330,61014.43913192,10.330
2017-10-27T12:00:00.000Z,10.330,10.350,10.192,10.204,12315.94671731,10.204
2017-10-27T16:00:00.000Z,10.204,10.338,10.201,10.220,3059.80668257,10.220
2017-10-27T20:00:00.000Z,10.224,10.330,10.215,10.250,344.10442673,10.250
2017-10-28T00:00:00.000Z,10.250,10.400,10.250,10.287,870.36019178,10.287
2017-10-28T04:00:00.000Z,10.283,10.390,10.241,10.311,3848.00385666,10.311
2017-10-28T08:00:00.000Z,10.309,10.312,9.500,10.160,37633.25788366,10.160
2017-10-28T12:00:00.000Z,10.101,10.258,9.500,10.180,57935.83911612,10.180
2017-10-28T16:00:00.000Z,10.180,10.298,10.180,10.280,4931.11419153,10.280
2017-10-28T20:00:00.000Z,10.298,10.500,10.001,10.422,21140.90011133,10.422
2017-10-29T00:00:00.000Z,10.390,11.011,10.390,10.850,15258.87413072,10.850
2017-10-29T04:00:00.000Z,10.850,10.900,10.598,10.839,4028.50411115,10.839
2017-10-29T08:00:00.000Z,10.810,10.835,10.581,10.798,1884.07546315,10.798
2017-10-29T12:00:00.000Z,10.798,10.873,10.626,10.709,3919.94346383,10.709
2017-10-29T16:00:00.000Z,10.709,10.999,10.703,10.996,1848.85487437,10.996
2017-10-29T20:00:00.000Z,10.904,10.980,10.700,10.848,1536.20935658,10.848
2017-10-30T00:00:00.000Z,10.848,10.848,10.721,10.800,2022.00327283,10.800
2017-10-30T04:00:00.000Z,10.800,10.870,10.714,10.731,807.38351015,10.731
2017-10-30T08:00:00.000Z,10.815,10.930,10.700,10.779,1561.86554874,10.779
2017-10-30T12:00:00.000Z,10.779,10.952,10.717,10.724,1175.95024914,10.724
2017-10-30T16:00:00.000Z,10.799,10.886,10.722,10.864,955.61275705,10.864
2017-10-30T20:00:00.000Z,10.864,10.864,10.712,10.720,546.63475216,10.720
